15.788  6.6469e-11  3.1031e-12  13.9069
15.787  6.7807e-11  3.1709e-12  13.8881
15.786  6.9170e-11  3.2401e-12  13.8694
15.785  7.0558e-11  3.3107e-12  13.8506
15.784  7.1971e-11  3.3826e-12  13.8319
15.783  7.5308e-11  3.4580e-12  13.7840
15.782  7.6843e-11  3.5348e-12  13.7649
15.781  7.8406e-11  3.6132e-12  13.7458
15.780  8.0000e-11  3.6932e-12  13.7267
15.779  8.1623e-11  3.7748e-12  13.7077
15.778  8.3276e-11  3.8581e-12  13.6888
15.777  8.4961e-11  3.9431e-12  13.6698
15.776  8.6676e-11  4.0297e-12  13.6509
15.775  8.8423e-11  4.1182e-12  13.6320
15.774  9.0203e-11  4.2084e-12  13.6131
15.773  9.2016e-11  4.3004e-12  13.5943
15.772  9.3862e-11  4.3942e-12  13.5755
15.771  9.5743e-11  4.4900e-12  13.5567
15.770  9.7657e-11  4.5876e-12  13.5380
15.769  9.9608e-11  4.6873e-12  13.5193
15.768  1.0159e-10  4.7888e-12  13.5006
15.767  1.0362e-10  4.8925e-12  13.4820
15.766  1.0568e-10  4.9981e-12  13.4633
15.765  1.0777e-10  5.1059e-12  13.4448
15.764  1.0991e-10  5.2158e-12  13.4262
15.763  1.1208e-10  5.3279e-12  13.4077
15.762  1.1430e-10  5.4422e-12  13.3892
15.761  1.1655e-10  5.5587e-12  13.3707
15.760  1.1884e-10  5.6776e-12  13.3523
15.759  1.2118e-10  5.7988e-12  13.3339
15.758  1.2356e-10  5.9223e-12  13.3155
15.757  1.2598e-10  6.0483e-12  13.2972
15.756  1.2844e-10  6.1767e-12  13.2789
15.755  1.3095e-10  6.3077e-12  13.2606
15.754  1.3350e-10  6.4412e-12  13.2424
15.753  1.3610e-10  6.5773e-12  13.2242
15.752  1.3875e-10  6.7160e-12  13.2060
15.751  1.4144e-10  6.8575e-12  13.1878
15.750  1.4418e-10  7.0017e-12  13.1697
15.749  1.4697e-10  7.1486e-12  13.1516
15.748  1.4981e-10  7.2984e-12  13.1335
15.747  1.5270e-10  7.4511e-12  13.1155
15.746  1.5564e-10  7.6068e-12  13.0975
15.745  1.5863e-10  7.7654e-12  13.0795
15.744  1.6167e-10  7.9271e-12  13.0616
15.743  1.6477e-10  8.0919e-12  13.0436
15.742  1.6793e-10  8.2598e-12  13.0258
15.741  1.7113e-10  8.4309e-12  13.0079
15.740  1.7440e-10  8.6053e-12  12.9901
15.739  1.7772e-10  8.7830e-12  12.9723
15.738  1.8110e-10  8.9641e-12  12.9545
15.737  1.8453e-10  9.1487e-12  12.9368
15.736  1.8803e-10  9.3367e-12  12.9191
15.735  1.9159e-10  9.5283e-12  12.9014
15.734  1.9521e-10  9.7235e-12  12.8837
15.733  1.9889e-10  9.9224e-12  12.8661
15.732  2.0263e-10  1.0125e-11  12.8485
15.731  2.0644e-10  1.0331e-11  12.8310
15.730  2.1032e-10  1.0542e-11  12.8134
15.729  2.1426e-10  1.0756e-11  12.7959
15.728  2.1827e-10  1.0974e-11  12.7785
15.727  2.2235e-10  1.1197e-11  12.7610
15.726  2.2649e-10  1.1423e-11  12.7436
15.725  2.3071e-10  1.1654e-11  12.7262
15.724  2.3500e-10  1.1889e-11  12.7089
15.723  2.3936e-10  1.2128e-11  12.6915
15.722  2.4380e-10  1.2372e-11  12.6742
15.721  2.4831e-10  1.2620e-11  12.6570
15.720  2.5290e-10  1.2873e-11  12.6397
15.719  2.5756e-10  1.3131e-11  12.6225
15.718  2.6231e-10  1.3393e-11  12.6053
15.717  2.6713e-10  1.3660e-11  12.5882
15.716  2.7203e-10  1.3932e-11  12.5711
15.715  2.7702e-10  1.4209e-11  12.5540
15.714  2.8209e-10  1.4491e-11  12.5369
15.713  2.8724e-10  1.4779e-11  12.5199
15.712  2.9248e-10  1.5071e-11  12.5028
15.711  2.9781e-10  1.5369e-11  12.4859
15.710  3.0322e-10  1.5672e-11  12.4689
15.709  3.0873e-10  1.5981e-11  12.4520
15.708  3.1433e-10  1.6295e-11  12.4351
15.707  3.2001e-10  1.6615e-11  12.4182
15.706  3.2580e-10  1.6941e-11  12.4014
15.705  3.3167e-10  1.7273e-11  12.3846
15.704  3.3765e-10  1.7610e-11  12.3678
15.703  3.4372e-10  1.7954e-11  12.3510
15.702  3.4989e-10  1.8304e-11  12.3343
15.701  3.5616e-10  1.8660e-11  12.3176
15.700  3.6254e-10  1.9023e-11  12.3009
15.699  3.6901e-10  1.9392e-11  12.2843
15.698  3.7560e-10  1.9767e-11  12.2677
15.697  3.8229e-10  2.0150e-11  12.2511
15.696  3.8909e-10  2.0539e-11  12.2345
15.695  3.9599e-10  2.0935e-11  12.2180
15.694  4.0302e-10  2.1338e-11  12.2015
15.693  4.1015e-10  2.1748e-11  12.1850
15.692  4.1740e-10  2.2165e-11  12.1686
15.691  4.2476e-10  2.2590e-11  12.1521
15.690  4.3224e-10  2.3022e-11  12.1357
15.689  4.3985e-10  2.3462e-11  12.1194
15.688  4.4757e-10  2.3910e-11  12.1030
15.687  4.5542e-10  2.4365e-11  12.0867
15.686  4.6339e-10  2.4828e-11  12.0704
15.685  4.7148e-10  2.5300e-11  12.0542
15.684  4.7971e-10  2.5780e-11  12.0380
15.683  4.8807e-10  2.6268e-11  12.0218
15.682  4.9656e-10  2.6764e-11  12.0056
15.681  5.0518e-10  2.7269e-11  11.9894
15.680  5.1394e-10  2.7783e-11  11.9733
15.679  5.2284e-10  2.8306e-11  11.9572
15.678  5.3187e-10  2.8838e-11  11.9412
